"survey","year","var_code","var_label","data_type","level","val_min","val_max","val_label","recode","val_length","val_na"
"acs5","2018","HISP","Recoded detailed Hispanic origin","chr","person","14","14","Bolivian",TRUE,2,NA
"acs5","2018","HISP","Recoded detailed Hispanic origin","chr","person","15","15","Chilean",TRUE,2,NA
"acs5","2018","HISP","Recoded detailed Hispanic origin","chr","person","16","16","Colombian",TRUE,2,NA
"acs5","2018","HISP","Recoded detailed Hispanic origin","chr","person","17","17","Ecuadorian",TRUE,2,NA
"acs5","2018","HISP","Recoded detailed Hispanic origin","chr","person","18","18","Paraguayan",TRUE,2,NA
"acs5","2018","HISP","Recoded detailed Hispanic origin","chr","person","19","19","Peruvian",TRUE,2,NA
"acs5","2018","HISP","Recoded detailed Hispanic origin","chr","person","20","20","Uruguayan",TRUE,2,NA
"acs5","2018","HISP","Recoded detailed Hispanic origin","chr","person","21","21","Venezuelan",TRUE,2,NA
"acs5","2018","HISP","Recoded detailed Hispanic origin","chr","person","22","22","Other South American",TRUE,2,NA
"acs5","2018","HISP","Recoded detailed Hispanic origin","chr","person","23","23","Spaniard",TRUE,2,NA
"acs5","2018","HISP","Recoded detailed Hispanic origin","chr","person","24","24","All Other Spanish/Hispanic/Latino",TRUE,2,NA
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","bbbb","bbbb","N/A (less than 16 years old/NILF who last worked more than 5 years ago or never worked)",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","0010","0010","MGR-Chief Executives And Legislators",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","0020","0020","MGR-General And Operations Managers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","0040","0040","MGR-Advertising And Promotions Managers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","0051","0051","MGR-Marketing Managers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","0052","0052","MGR-Sales Managers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","0060","0060","MGR-Public Relations And Fundraising Managers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","0101","0101","MGR-Administrative Services Managers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","0102","0102","MGR-Facilities Managers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","0110","0110","MGR-Computer And Information Systems Managers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","0120","0120","MGR-Financial Managers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","0135","0135","MGR-Compensation And Benefits Managers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","0136","0136","MGR-Human Resources Managers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","0137","0137","MGR-Training And Development Managers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","0140","0140","MGR-Industrial Production Managers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","0150","0150","MGR-Purchasing Managers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","0160","0160","MGR-Transportation, Storage, And Distribution Managers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","0205","0205","MGR-Farmers, Ranchers, And Other Agricultural Managers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","0220","0220","MGR-Construction Managers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","0230","0230","MGR-Education And Childcare Administrators",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","0300","0300","MGR-Architectural And Engineering Managers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","0310","0310","MGR-Food Service Managers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","0335","0335","MGR-Entertainment and Recreation Managers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","0340","0340","MGR-Lodging Managers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","0350","0350","MGR-Medical And Health Services Managers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","0360","0360","MGR-Natural Sciences Managers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","0410","0410","MGR-Property, Real Estate, And Community Association Managers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","0420","0420","MGR-Social And Community Service Managers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","0425","0425","MGR-Emergency Management Directors",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","0440","0440","MGR-Other Managers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","0500","0500","BUS-Agents And Business Managers Of Artists, Performers, And Athletes",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","0510","0510","BUS-Buyers And Purchasing Agents, Farm Products",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","0520","0520","BUS-Wholesale And Retail Buyers, Except Farm Products",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","0530","0530","BUS-Purchasing Agents, Except Wholesale, Retail, And Farm Products",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","0540","0540","BUS-Claims Adjusters, Appraisers, Examiners, And Investigators",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","0565","0565","BUS-Compliance Officers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","0600","0600","BUS-Cost Estimators",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","0630","0630","BUS-Human Resources Workers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","0640","0640","BUS-Compensation, Benefits, And Job Analysis Specialists",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","0650","0650","BUS-Training And Development Specialists",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","0700","0700","BUS-Logisticians",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","0705","0705","BUS-Project Management Specialists",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","0710","0710","BUS-Management Analysts",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","0725","0725","BUS-Meeting, Convention, And Event Planners",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","0726","0726","BUS-Fundraisers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","0735","0735","BUS-Market Research Analysts And Marketing Specialists",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","0750","0750","BUS-Business Operations Specialists, All Other",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","0800","0800","FIN-Accountants And Auditors",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","0810","0810","FIN-Property Appraisers and Assessors",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","0820","0820","FIN-Budget Analysts",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","0830","0830","FIN-Credit Analysts",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","0845","0845","FIN-Financial And Investment Analysts",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","0850","0850","FIN-Personal Financial Advisors",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","0860","0860","FIN-Insurance Underwriters",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","0900","0900","FIN-Financial Examiners",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","0910","0910","FIN-Credit Counselors And Loan Officers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","0930","0930","FIN-Tax Examiners And Collectors, And Revenue Agents",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","0940","0940","FIN-Tax Preparers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","0960","0960","FIN-Other Financial Specialists",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","1005","1005","CMM-Computer And Information Research Scientists",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","1006","1006","CMM-Computer Systems Analysts",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","1007","1007","CMM-Information Security Analysts",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","1010","1010","CMM-Computer Programmers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","1021","1021","CMM-Software Developers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","1022","1022","CMM-Software Quality Assurance Analysts and Testers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","1031","1031","CMM-Web Developers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","1032","1032","CMM-Web And Digital Interface Designers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","1050","1050","CMM-Computer Support Specialists",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","1065","1065","CMM-Database Administrators and Architects",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","1105","1105","CMM-Network And Computer Systems Administrators",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","1106","1106","CMM-Computer Network Architects",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","1108","1108","CMM-Computer Occupations, All Other",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","1200","1200","CMM-Actuaries",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","1220","1220","CMM-Operations Research Analysts",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","1240","1240","CMM-Other Mathematical Science Occupations",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","1305","1305","ENG-Architects, Except Landscape And Naval",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","1306","1306","ENG-Landscape Architects",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","1310","1310","ENG-Surveyors, Cartographers, And Photogrammetrists",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","1320","1320","ENG-Aerospace Engineers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","1340","1340","ENG-Biomedical And Agricultural Engineers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","1350","1350","ENG-Chemical Engineers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","1360","1360","ENG-Civil Engineers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","1400","1400","ENG-Computer Hardware Engineers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","1410","1410","ENG-Electrical And Electronics Engineers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","1420","1420","ENG-Environmental Engineers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","1430","1430","ENG-Industrial Engineers, Including Health And Safety",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","1440","1440","ENG-Marine Engineers And Naval Architects",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","1450","1450","ENG-Materials Engineers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","1460","1460","ENG-Mechanical Engineers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","1520","1520","ENG-Petroleum, Mining And Geological Engineers, Including Mining Safety Engineers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","1530","1530","ENG-Other Engineers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","1541","1541","ENG-Architectural And Civil Drafters",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","1545","1545","ENG-Other Drafters",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","1551","1551","ENG-Electrical And Electronic Engineering Technologists and Technicians",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","1555","1555","Other Engineering Technologists And Technicians, Except Drafters",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","1560","1560","ENG-Surveying And Mapping Technicians",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","1600","1600","SCI-Agricultural And Food Scientists",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","1610","1610","SCI-Biological Scientists",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","1640","1640","SCI-Conservation Scientists And Foresters",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","1650","1650","SCI-Other Life Scientists",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","1700","1700","SCI-Astronomers And Physicists",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","1710","1710","SCI-Atmospheric And Space Scientists",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","1720","1720","SCI-Chemists And Materials Scientists",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","1745","1745","SCI-Environmental Scientists And Specialists, Including Health",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","1750","1750","SCI-Geoscientists And Hydrologists, Except Geographers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","1760","1760","SCI-Physical Scientists, All Other",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","1800","1800","SCI-Economists",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","1821","1821","SCI-Clinical And Counseling Psychologists",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","1822","1822","SCI-School Psychologists",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","1825","1825","SCI-Other Psychologists",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","1840","1840","SCI-Urban And Regional Planners",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","1860","1860","SCI-Other Social Scientists",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","1900","1900","SCI-Agricultural And Food Science Technicians",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","1910","1910","SCI-Biological Technicians",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","1920","1920","SCI-Chemical Technicians",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","1935","1935","SCI-Environmental Science and Geoscience Technicians, And Nuclear Technicians",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","1970","1970","SCI-Other Life, Physical, And Social Science Technicians",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","1980","1980","SCI-Occupational Health And Safety Specialists and Technicians",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","2001","2001","CMS-Substance Abuse And Behavioral Disorder Counselors",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","2002","2002","CMS-Educational, Guidance, And Career Counselors And Advisors",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","2003","2003","CMS-Marriage And Family Therapists",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","2004","2004","CMS-Mental Health Counselors",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","2005","2005","CMS-Rehabilitation Counselors",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","2006","2006","CMS-Counselors, All Other",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","2011","2011","CMS-Child, Family, And School Social Workers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","2012","2012","CMS-Healthcare Social Workers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","2013","2013","CMS-Mental Health And Substance Abuse Social Workers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","2014","2014","CMS-Social Workers, All Other",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","2015","2015","CMS-Probation Officers And Correctional Treatment Specialists",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","2016","2016","CMS-Social And Human Service Assistants",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","2025","2025","CMS-Other Community and Social Service Specialists",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","2040","2040","CMS-Clergy",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","2050","2050","CMS-Directors, Religious Activities And Education",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","2060","2060","CMS-Religious Workers, All Other",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","2100","2100","LGL-Lawyers, And Judges, Magistrates, And Other Judicial Workers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","2105","2105","LGL-Judicial Law Clerks",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","2145","2145","LGL-Paralegals And Legal Assistants",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","2170","2170","LGL-Title Examiners, Abstractors, and Searchers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","2180","2180","LGL-Legal Support Workers, All Other",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","2205","2205","EDU-Postsecondary Teachers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","2300","2300","EDU-Preschool And Kindergarten Teachers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","2310","2310","EDU-Elementary And Middle School Teachers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","2320","2320","EDU-Secondary School Teachers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","2330","2330","EDU-Special Education Teachers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","2350","2350","EDU-Tutors",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","2360","2360","EDU-Other Teachers and Instructors",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","2400","2400","EDU-Archivists, Curators, And Museum Technicians",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","2435","2435","EDU-Librarians And Media Collections Specialists",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","2440","2440","EDU-Library Technicians",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","2545","2545","EDU-Teaching Assistants",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","2555","2555","EDU-Other Educational Instruction And Library Workers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","2600","2600","ENT-Artists And Related Workers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","2631","2631","ENT-Commercial And Industrial Designers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","2632","2632","ENT-Fashion Designers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","2633","2633","ENT-Floral Designers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","2634","2634","ENT-Graphic Designers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","2635","2635","ENT-Interior Designers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","2636","2636","ENT-Merchandise Displayers And Windows Trimmers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","2640","2640","ENT-Other Designers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","2700","2700","ENT-Actors",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","2710","2710","ENT-Producers And Directors",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","2721","2721","ENT-Athletes and Sports Competitors",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","2722","2722","ENT-Coaches and Scouts",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","2723","2723","ENT-Umpires, Referees, And Other Sports Officials",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","2740","2740","ENT-Dancers And Choreographers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","2751","2751","ENT-Music Directors and Composers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","2752","2752","ENT-Musicians and Singers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","2755","2755","ENT-Disc Jockeys, Except Radio",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","2770","2770","ENT-Entertainers And Performers, Sports and Related Workers, All Other",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","2805","2805","ENT-Broadcast Announcers And Radio Disc Jockeys",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","2810","2810","ENT-News Analysts, Reporters And Correspondents",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","2825","2825","ENT-Public Relations Specialists",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","2830","2830","ENT-Editors",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","2840","2840","ENT-Technical Writers",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","2850","2850","ENT-Writers And Authors",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","2861","2861","ENT-Interpreters and Translators",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","2862","2862","ENT-Court Reporters and Simultaneous Captioners",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","2865","2865","ENT-Media And Communication Workers, All Other",TRUE,4,0
"acs5","2018","OCCP","Occupation recode for 2018 and later based on 2018 OCC codes","chr","person","2905","2905","ENT-Other Media And Communication Equipment Workers",TRUE,4,0
